experiment,scenario,run_id,tick,carla_frame,simulation_time_s,ego_speed_mps,ego_acceleration_mps2,ground_truth_object_type,distance_to_object_m,camera_vehicle_pixels,camera_pedestrian_pixels,camera_traffic_light_pixels,bev_vehicle_pixels,bev_walker_pixels,bev_stop_sign_pixels,bev_light_green_pixels,bev_light_yellow_pixels,bev_light_red_pixels,prob_speed_0,prob_speed_2,prob_speed_3,prob_speed_6,pred_target_speed_mps,decided_action,previous_action,decision_changed,throttle,brake,steer,target_point_x,target_point_y,road_command,expected_perception,actual_perception,perception_correct,expected_safe_action,action_correct,timely_action,collision,time_to_collision_s
Object in Road,Pedestrian,run_5,80,186706,4.0,6.123506888999011,3.9366133165336783,pedestrian,12.598696157336235,17,254,0,35,0,0,0,0,0,4.373709217020405e-08,0.0003214632160961628,1.7028367437887937e-05,0.9996614456176758,5.99866247177124,go_fast,go_fast,False,0.0,0.0,0.0430000014603138,32.06585693359375,2.035440683364868,LANEFOLLOW,walker,none,False,stop,False,,False,2.1445664597864815
Object in Road,Pedestrian,run_5,85,186711,4.25,6.365093918169637,1.3759695362791977,pedestrian,11.052979871630669,0,341,0,28,0,0,0,0,0,1.6498074728588108e-07,0.060140274465084076,0.0007238887483254075,0.9391356706619263,5.757266521453857,go_fast,go_fast,False,0.0,1.0,-0.017000000923871994,30.50653648376465,1.3442624807357788,LANEFOLLOW,walker,none,False,stop,False,,False,1.810130399979402
Object in Road,Pedestrian,run_5,90,186716,4.5,3.7415096470057696,26.768440328180393,pedestrian,9.69152395427227,0,652,0,41,0,0,0,0,0,1.2425888940015284e-07,0.9972802400588989,1.725306901789736e-05,0.0027023782022297382,2.010826587677002,slow,go_fast,True,0.0,1.0,0.2720000147819519,29.07976531982422,1.4965628385543823,LANEFOLLOW,walker,none,False,stop,False,,False,2.7496901360716173
Object in Road,Pedestrian,run_5,95,186721,4.75,0.0008395531429588444,0.002432697157199674,pedestrian,9.458782598376274,0,669,0,33,0,0,0,0,0,2.2348200445776456e-07,0.9998725652694702,1.1682325293804752e-06,0.0001260432618437335,2.000504732131958,slow,slow,False,0.75,0.0,-0.04800000041723251,28.839977264404297,1.428471565246582,LANEFOLLOW,walker,none,False,stop,False,,False,
Object in Road,Pedestrian,run_5,100,186726,5.0,0.5193049904612701,3.8726571816243176,pedestrian,9.422495290637016,18,685,0,53,0,0,0,0,0,2.484486003595521e-07,0.9998444318771362,7.117686209312524e-07,0.0001546317944303155,2.0006186962127686,slow,slow,False,0.75,0.0,0.4169999957084656,28.80048370361328,1.4475916624069214,LANEFOLLOW,walker,none,False,stop,False,,False,19.483112989475114
Object in Road,Pedestrian,run_5,105,186731,5.25,1.6839237181777187,5.271594706211956,pedestrian,9.154092237353325,72,333,0,19,0,0,0,0,0,3.090795530624746e-07,0.9971247315406799,8.718948834030016e-07,0.0028740696143358946,2.0114965438842773,slow,slow,False,0.75,0.0,0.3070000112056732,28.560405731201172,0.5428327322006226,LANEFOLLOW,walker,none,False,stop,False,,False,5.520583236177008
Object in Road,Pedestrian,run_5,110,186736,5.5,2.934605894128713,4.872953921934412,pedestrian,8.580995962023735,181,319,0,6,0,0,0,0,0,9.564593028699164e-07,0.1221337765455246,4.332870844336867e-07,0.8778648376464844,5.511457920074463,go_fast,slow,True,0.75,0.0,0.30300000309944153,27.959264755249023,-1.4115967750549316,LANEFOLLOW,walker,none,False,stop,False,,False,2.9725897885658554
Object in Road,Pedestrian,run_5,115,186741,5.75,4.153644056421139,4.983660730057216,pedestrian,7.698399469256401,246,280,0,7,0,0,0,0,0,3.0347885626724747e-07,5.31151526956819e-05,1.7177080735564232e-07,0.9999463558197021,5.99978494644165,go_fast,go_fast,False,0.75,0.0,0.3240000009536743,26.812772750854492,-4.147807598114014,LANEFOLLOW,walker,none,False,stop,False,,False,1.8864374272530617
Object in Road,Pedestrian,run_5,120,186746,6.0,5.254600704430537,5.0958283963361,pedestrian,6.53769151866436,71,17,0,13,0,0,0,0,0,0.0017397782066836953,5.098180554341525e-05,5.354293080017669e-07,0.99820876121521,5.98935604095459,go_fast,go_fast,False,0.75,0.0,0.17499999701976776,24.862560272216797,-7.721503734588623,LANEFOLLOW,walker,none,False,stop,False,,False,1.289542971938691
Object in Road,Pedestrian,run_5,125,186751,6.25,5.844414756789604,2.320270997709203,pedestrian,5.193655893206596,269,104,0,17,0,0,0,0,0,0.5697031617164612,0.06633296608924866,4.2123951971007045e-06,0.3639596700668335,0.0,stop,go_fast,True,0.0,1.0,0.008999999612569809,22.634521484375,-10.1025390625,LANEFOLLOW,walker,none,False,stop,True,True,False,0.9321844348996677
Object in Road,Pedestrian,run_5,130,186756,6.5,3.9074705726870107,21.507714512144407,pedestrian,3.877544805407524,918,0,0,1,0,0,0,0,0,0.4250619411468506,0.0009437024709768593,2.1469054445333313e-06,0.5739921927452087,3.4458467960357666,go,stop,True,0.0,1.0,-0.12800000607967377,20.959238052368164,-10.75312614440918,LANEFOLLOW,walker,none,False,stop,False,,False,1.0445434096613422
Object in Road,Pedestrian,run_5,135,186761,6.75,0.0007889978772996886,0.012477767804930514,pedestrian,3.5701071470975876,494,0,0,0,0,0,0,0,0,0.0005783912492915988,0.00512370839715004,1.8966961761179846e-06,0.9942960143089294,5.976028919219971,go_fast,go,True,0.75,0.0,0.11299999803304672,20.535593032836914,-10.9309663772583,LANEFOLLOW,walker,none,False,stop,False,,False,
Object in Road,Pedestrian,run_5,140,186766,7.0,0.5254826757299681,4.17355470179124,pedestrian,3.531749650835991,317,0,0,0,0,0,0,0,0,0.0012161178747192025,0.003347219666466117,1.1043607628380414e-06,0.9954355359077454,5.979310989379883,go_fast,go_fast,False,0.75,0.0,-0.2070000022649765,20.475479125976562,-10.967044830322266,LANEFOLLOW,walker,none,False,stop,False,,False,7.296591913926847
Object in Road,Pedestrian,run_5,145,186771,7.25,1.7433842107746313,5.425796663522076,pedestrian,3.263392850756645,1390,1,0,0,0,0,0,0,0,0.3894769549369812,0.0006488302024081349,2.5138053842965746e-06,0.6098716855049133,3.6605353355407715,go,go_fast,True,0.75,0.0,-0.18199999630451202,20.387073516845703,-10.574429512023926,LANEFOLLOW,walker,none,False,stop,False,,False,1.9252109187919149
Object in Road,Pedestrian,run_5,150,186776,7.5,2.9654401416632705,5.1266316533708345,pedestrian,2.711472198367119,664,1012,0,0,0,0,0,0,0,0.4073777198791504,0.001503140782006085,9.459457942284644e-06,0.5911096930503845,3.5496926307678223,go,go,False,0.75,0.0,-0.22100000083446503,20.20138168334961,-9.71920108795166,LANEFOLLOW,walker,none,False,stop,False,,True,0.9370195516903892
Object in Road,Pedestrian,run_5,155,186781,7.75,4.14574294637451,4.825100307899107,pedestrian,2.3032514303922653,4591,0,0,0,0,0,0,0,0,0.006248640362173319,4.561003152048215e-05,3.5900700368074467e-06,0.9937021732330322,5.962315082550049,go_fast,go,True,0.75,0.0,-0.1940000057220459,19.9399471282959,-8.231446266174316,LANEFOLLOW,walker,none,False,stop,False,,True,1.6454727970322602
Object in Road,Vehicle,run_1,0,187163,0.0,1.9600002765655518,9.800003051757812,vehicle,27.526110887527466,419,0,0,165,0,0,0,0,0,2.7723541506929905e-07,0.00013331256923265755,3.368955049154465e-06,0.9998630285263062,5.999454498291016,go_fast,stop,True,0.75,0.0,0.0,49.75056457519531,-0.13987688720226288,LANEFOLLOW,none,vehicle,False,go,False,,False,
Object in Road,Vehicle,run_1,5,187168,0.25,0.11209821701050988,12.519777298004447,vehicle,27.52361226081848,378,0,0,156,0,0,0,0,0,2.7534713353816187e-06,4.6320463297888637e-05,2.017879978666315e-06,0.9999488592147827,5.999791622161865,go_fast,go_fast,False,0.75,0.0,0.0,49.75056457519531,-0.13987688720226288,LANEFOLLOW,none,vehicle,False,go,False,,False,
Object in Road,Vehicle,run_1,10,187173,0.5,0.16076517105112245,0.8133867383161851,vehicle,27.523545503616333,375,0,0,165,0,0,0,0,0,1.0812397022164077e-06,2.818904431478586e-05,2.5104191081481986e-06,0.9999681711196899,5.999873161315918,go_fast,go_fast,False,0.75,0.0,0.0,49.75056457519531,-0.13987688720226288,LANEFOLLOW,none,vehicle,False,go,False,,False,
Object in Road,Vehicle,run_1,15,187178,0.75,2.568322561305926,6.656513628995675,vehicle,27.154332399368286,395,0,0,182,0,0,0,0,0,3.946110780361778e-07,3.140634362353012e-05,2.556149865995394e-06,0.9999656677246094,5.99986457824707,go_fast,go_fast,False,0.75,0.0,-0.5049999952316284,49.38136291503906,-0.13953135907649994,LANEFOLLOW,none,vehicle,False,go,False,,False,11.5486518841096
Object in Road,Vehicle,run_1,20,187183,1.0,3.766167881670958,6.238314326864355,vehicle,26.36532711982727,393,0,0,174,0,0,0,0,0,1.098743268812541e-06,3.067046418436803e-05,2.0540503555821488e-06,0.9999661445617676,5.99986457824707,go_fast,go_fast,False,0.75,0.0,-0.37599998712539673,48.4261589050293,4.00866174697876,LANEFOLLOW,none,vehicle,False,go,False,,False,8.18694481751837
Object in Road,Vehicle,run_1,25,187188,1.25,4.9411374300329856,5.142105872877531,vehicle,25.338351488113403,503,0,0,126,0,0,0,0,0,1.369646724924678e-06,1.073967450793134e-05,2.400151061010547e-06,0.9999854564666748,5.999941349029541,go_fast,go_fast,False,0.75,0.0,-0.2939999997615814,46.229087829589844,11.17813491821289,LANEFOLLOW,none,vehicle,False,go,False,,False,6.248308332207397
Object in Road,Vehicle,run_1,30,187193,1.5,5.545692370109228,4.3270159581046475,vehicle,24.145901918411255,560,0,0,156,0,0,0,0,0,2.297440687470953e-06,2.7017904358217493e-06,4.6642810502817156e-07,0.9999945163726807,5.999973773956299,go_fast,go_fast,False,0.75,0.0,-0.16300000250339508,42.922454833984375,17.51673698425293,LANEFOLLOW,none,vehicle,False,go,False,,False,5.638471672980345
Object in Road,Vehicle,run_1,35,187198,1.75,6.535985056259195,4.177956984842249,vehicle,22.849501848220825,698,0,0,214,0,0,0,0,0,1.781510036380496e-05,8.845925549394451e-06,1.208474941449822e-06,0.9999721050262451,5.99985408782959,go_fast,go_fast,False,0.0,0.0,0.026000000536441803,39.54631423950195,21.55841827392578,LANEFOLLOW,none,vehicle,False,go,False,,False,4.7318586405801035
Object in Road,Vehicle,run_1,40,187203,2.0,6.697694298232117,1.4977238735629073,vehicle,21.431117296218872,864,0,0,158,0,0,0,0,0,4.992022240912775e-06,1.7726531950756907e-05,1.3128485534252832e-06,0.9999759197235107,5.999895095825195,go_fast,go_fast,False,0.0,1.0,0.18799999356269836,37.66201400756836,21.933528900146484,LANEFOLLOW,none,vehicle,False,go,False,,False,4.246950222482233
Object in Road,Vehicle,run_1,45,187208,2.25,4.206795708648408,26.687556196414345,vehicle,20.137240648269653,1012,0,0,151,0,0,0,0,0,3.62505687689918e-07,0.00010956363985314965,1.9476503439364024e-05,0.9998705387115479,5.999500751495361,go_fast,go_fast,False,0.75,0.0,0.22699999809265137,37.70317077636719,19.05539894104004,LANEFOLLOW,none,vehicle,False,go,False,,False,6.072093636354491
Object in Road,Vehicle,run_1,50,187213,2.5,2.3783137067972286,5.344753814978292,vehicle,19.626153230667114,1011,0,0,154,0,0,0,0,0,2.689743269002065e-06,0.007367792539298534,5.1678987802006304e-05,0.992577850818634,5.970357894897461,go_fast,go_fast,False,0.75,0.0,0.23000000417232513,37.95886993408203,17.304750442504883,LANEFOLLOW,none,vehicle,False,go,False,,False,9.969730789940087
Object in Road,Vehicle,run_1,55,187218,2.75,3.6816562874468044,5.24125082018501,vehicle,18.914960145950317,1045,0,0,153,0,0,0,0,0,3.738980467460351e-07,0.00014278365415520966,1.5743444237159565e-05,0.9998410940170288,5.9993791580200195,go_fast,go_fast,False,0.75,0.0,0.20900000631809235,38.21125030517578,14.824822425842285,LANEFOLLOW,none,vehicle,False,go,False,,False,6.1325675650845115
Object in Road,Vehicle,run_1,60,187223,3.0,4.853114274000017,4.722368534634896,vehicle,17.898871660232544,1053,0,0,127,0,0,0,0,0,7.700805895183294e-07,3.023535100510344e-05,9.00312079465948e-05,0.999879002571106,5.99960470199585,go_fast,go_fast,False,0.75,0.0,0.20100000500679016,38.20956802368164,11.641241073608398,LANEFOLLOW,vehicle,vehicle,True,stop,False,,False,4.370752145980209
Object in Road,Vehicle,run_1,65,187228,3.25,5.43211488009982,2.0072157447662096,vehicle,16.63868260383606,1127,0,0,131,0,0,0,0,0,1.0023334198194789e-06,3.1356965337181464e-05,0.0006053255638107657,0.9993622899055481,5.998052597045898,go_fast,go_fast,False,0.75,0.0,0.15000000596046448,37.81588363647461,8.00918197631836,LANEFOLLOW,vehicle,vehicle,True,stop,False,,False,3.6115125590118455
Object in Road,Vehicle,run_1,70,187233,3.5,6.36580388978769,4.608810242285708,vehicle,15.200753450393677,1234,0,0,160,0,0,0,0,0,2.4655385004734853e-06,1.4831399312242866e-05,0.00017828572890721262,0.9998044371604919,5.999391078948975,go_fast,go_fast,False,0.0,0.0,0.11699999868869781,36.866336822509766,4.8892974853515625,LANEFOLLOW,vehicle,vehicle,True,stop,False,,False,2.8276020081300732
Object in Road,Vehicle,run_1,75,187238,3.75,6.6106290234481495,2.405869397617886,vehicle,13.558514833450317,1597,0,0,165,0,0,0,0,0,5.579067305916396e-07,3.781769464694662e-06,1.2212614819873124e-05,0.9999834299087524,5.999945163726807,go_fast,go_fast,False,0.0,1.0,-0.04100000113248825,35.452579498291016,2.214852809906006,LANEFOLLOW,vehicle,vehicle,True,stop,False,,False,2.457109061738002
Object in Road,Vehicle,run_1,80,187243,4.0,4.290614212180135,26.798618810440438,vehicle,12.088443994522095,2014,0,0,167,0,0,0,0,0,1.349030611663693e-07,1.9482833522488363e-05,7.099309004843235e-05,0.9999094009399414,5.99970817565918,go_fast,go_fast,False,0.75,0.0,-0.03999999910593033,33.94532012939453,2.310476779937744,LANEFOLLOW,vehicle,vehicle,True,stop,False,,False,3.492966203535694
Object in Road,Vehicle,run_1,85,187248,4.25,2.4693875471385986,5.414105389035448,vehicle,11.515648126602173,2154,0,0,155,0,0,0,0,0,1.4282838378676388e-07,0.0007060515927150846,8.273524372270913e-07,0.9992929697036743,5.997172832489014,go_fast,go_fast,False,0.75,0.0,0.48399999737739563,33.33009719848633,2.659562826156616,LANEFOLLOW,vehicle,vehicle,True,stop,False,,False,5.8832438849196995
Object in Road,Vehicle,run_1,90,187253,4.5,3.635999860882315,5.69488660696027,vehicle,10.752056360244751,3930,0,0,161,0,0,0,0,0,3.1005555456431466e-07,0.0006407286273315549,8.695474207343068e-07,0.9993581175804138,5.997432708740234,go_fast,go_fast,False,0.75,0.0,0.38199999928474426,32.67108154296875,0.03080366551876068,LANEFOLLOW,vehicle,vehicle,True,stop,False,,False,3.6623992022505205
Object in Road,Vehicle,run_1,95,187258,4.75,4.814100767040055,5.123217045448218,vehicle,9.69780945777893,2709,0,0,196,0,0,0,0,0,9.424139761904371e-07,9.403621334058698e-06,3.4249569580424577e-06,0.9999861717224121,5.999946117401123,go_fast,go_fast,False,0.75,0.0,0.3370000123977661,31.285385131835938,-4.763530254364014,LANEFOLLOW,vehicle,vehicle,True,stop,False,,False,2.578098066132358
Object in Road,Vehicle,run_1,100,187263,5.0,5.475467488783966,2.51115329027309,vehicle,8.418574571609497,3449,0,0,182,0,0,0,0,0,1.0407114814370289e-06,1.9751457784877857e-06,5.303049874783028e-07,0.9999964237213135,5.999984264373779,go_fast,go_fast,False,0.75,0.0,0.16099999845027924,28.891786575317383,-9.546862602233887,LANEFOLLOW,vehicle,vehicle,True,stop,False,,False,2.096661236271343
Object in Road,Vehicle,run_1,105,187268,5.25,6.373301049934038,4.5383795791427195,vehicle,7.001185655593872,4922,0,65,197,0,0,0,0,0,0.00018789693422149867,9.486241197009804e-07,3.66230125337097e-07,0.9998107552528381,5.998867511749268,go_fast,go_fast,False,0.0,0.0,0.0020000000949949026,26.32373046875,-12.390467643737793,LANEFOLLOW,vehicle,vehicle,True,stop,False,,False,1.6035935151340515
Object in Road,Vehicle,run_1,110,187273,5.5,6.547098335994463,1.7125843171223636,vehicle,5.460758924484253,7311,0,0,200,0,0,0,0,0,0.998907208442688,2.491437226126436e-05,2.9826974241586868e-06,0.0010648923926055431,0.0,stop,go_fast,True,0.0,1.0,-0.16099999845027924,24.41728973388672,-12.940788269042969,LANEFOLLOW,vehicle,vehicle,True,stop,True,True,False,1.3154190360647673
Object in Road,Vehicle,run_1,115,187278,5.75,3.830454487083719,26.707991415915675,vehicle,4.108629465103149,11608,0,0,184,0,0,0,0,0,0.9999788999557495,9.960712304746266e-06,6.562806333931803e-07,1.0381779247836675e-05,0.0,stop,stop,False,0.0,1.0,-0.23600000143051147,23.721223831176758,-11.417218208312988,LANEFOLLOW,vehicle,vehicle,True,stop,True,True,False,1.8369428682021725
Object in Road,Vehicle,run_1,120,187283,6.0,0.0008563869289060168,0.005459305943050285,vehicle,3.869370698928833,12359,0,0,178,0,0,0,0,0,0.9999842643737793,4.9564232540433295e-06,1.9705525744484476e-07,1.0457953067088965e-05,0.0,stop,stop,False,0.0,1.0,0.11100000143051147,23.659353256225586,-10.998387336730957,LANEFOLLOW,vehicle,vehicle,True,stop,True,True,False,
Object in Road,Vehicle,run_1,125,187288,6.25,0.0002785116710588574,0.0018630141289080872,vehicle,3.8685972690582275,12320,0,0,178,0,0,0,0,0,0.9999786615371704,5.198366579861613e-06,2.2267555266353156e-07,1.584092024131678e-05,0.0,stop,stop,False,0.0,1.0,0.05900000035762787,23.658506393432617,-10.998406410217285,LANEFOLLOW,vehicle,vehicle,True,stop,True,True,False,
Object in Road,Chair,run_3,0,191454,0.0,1.470000147819519,9.80000114440918,chair,29.668082118034363,720,0,0,0,0,0,0,0,0,9.09547907212982e-07,6.94528644089587e-05,3.797956424023141e-06,0.9999258518218994,5.9997053146362305,go_fast,stop,True,0.75,0.0,0.0,49.75056457519531,-0.13987688720226288,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,
Object in Road,Chair,run_3,1,191455,0.05,1.9600002765655518,9.800003051757812,chair,29.666794657707214,16,0,0,30,0,0,0,0,0,6.573794166797597e-07,0.00012513487308751792,2.0521029000519775e-06,0.999872088432312,5.999488830566406,go_fast,go_fast,False,0.75,0.0,0.0,49.75056457519531,-0.13987688720226288,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,
Object in Road,Chair,run_3,2,191456,0.1,2.450000286102295,9.800000190734863,chair,29.665526270866394,13,0,0,36,0,0,0,0,0,2.4572682377765886e-07,8.884470298653468e-05,1.2937692872583284e-06,0.9999096393585205,5.999639511108398,go_fast,go_fast,False,0.75,0.0,0.0,49.75056457519531,-0.13987688720226288,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,
Object in Road,Chair,run_3,3,191457,0.15000000000000002,2.93999981880188,9.7999906539917,chair,29.66455352306366,0,0,0,49,0,0,0,0,0,9.984895541492733e-07,4.364133201306686e-05,9.822839501794078e-07,0.999954342842102,5.999816417694092,go_fast,go_fast,False,0.75,0.0,0.0,49.75056457519531,-0.13987688720226288,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,
Object in Road,Chair,run_3,4,191458,0.2,2.0645954609088695,17.508087159011865,chair,29.66420829296112,0,2,0,48,0,0,0,0,0,1.0581665037534549e-06,3.217668199795298e-05,1.8119753804057837e-06,0.9999649524688721,5.99985933303833,go_fast,go_fast,False,0.75,0.0,0.0,49.75056457519531,-0.13987688720226288,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,
Object in Road,Chair,run_3,5,191459,0.25,0.7380870580685825,26.53016853370036,chair,29.664252161979675,0,1,0,0,0,0,0,0,0,1.9382302980375243e-06,3.305470454506576e-05,2.307736394868698e-06,0.9999626874923706,5.99984884262085,go_fast,go_fast,False,0.75,0.0,0.0,49.75056457519531,-0.13987688720226288,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,
Object in Road,Chair,run_3,6,191460,0.30000000000000004,0.11209821701050988,12.519777298004447,chair,29.664284586906433,0,0,0,0,0,0,0,0,0,2.5107369765464682e-06,4.9201677029486746e-05,3.0891108053765493e-06,0.9999451637268066,5.999778747558594,go_fast,go_fast,False,0.75,0.0,0.0,49.75056457519531,-0.13987688720226288,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,
Object in Road,Chair,run_3,7,191461,0.35000000000000003,0.15056173503417905,5.25319957733331,chair,29.664276957511902,0,0,0,6,0,0,0,0,0,2.6902732770395232e-06,4.5779263018630445e-05,2.16686771636887e-06,0.9999493360519409,5.999794006347656,go_fast,go_fast,False,0.75,0.0,0.0,49.75056457519531,-0.13987688720226288,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,
Object in Road,Chair,run_3,8,191462,0.4,0.23337177932264083,1.6562008857755581,chair,29.66425597667694,0,0,0,6,0,0,0,0,0,2.9519167128455592e-06,4.954690666636452e-05,2.5240103695978178e-06,0.9999449253082275,5.999776363372803,go_fast,go_fast,False,0.75,0.0,0.0,49.75056457519531,-0.13987688720226288,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,
Object in Road,Chair,run_3,9,191463,0.45,0.23370629549037725,0.006690323969246881,chair,29.664236903190613,0,0,0,5,0,0,0,0,0,1.3907813354308018e-06,3.965432188124396e-05,3.2428849863208598e-06,0.9999556541442871,5.999823093414307,go_fast,go_fast,False,0.75,0.0,0.0,49.75056457519531,-0.13987688720226288,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,
Object in Road,Chair,run_3,10,191464,0.5,0.2014345079660582,0.6454357505135275,chair,29.664223551750183,0,0,0,16,0,0,0,0,0,1.2163499150119605e-06,2.500833033991512e-05,2.8515735266410047e-06,0.9999709129333496,5.999884128570557,go_fast,go_fast,False,0.75,0.0,0.0,49.75056457519531,-0.13987688720226288,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,
Object in Road,Chair,run_3,11,191465,0.55,0.6469161644451542,12.558804314765691,chair,29.651320338249207,0,0,0,14,0,0,0,0,0,1.3040479416304152e-06,2.8959300834685564e-05,2.0015045265608933e-06,0.9999676942825317,5.999870300292969,go_fast,go_fast,False,0.75,0.0,-0.5289999842643738,49.7376708984375,-0.1396361142396927,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,47.899108980655136
Object in Road,Chair,run_3,12,191466,0.6000000000000001,1.3216160443974192,13.855380071275075,chair,29.59826362133026,0,0,0,7,0,0,0,0,0,1.2832101674575824e-06,4.5268294343259186e-05,1.8668443999558804e-06,0.9999516010284424,5.999805927276611,go_fast,go_fast,False,0.75,0.0,-0.4390000104904175,49.68476104736328,-0.06722522526979446,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,22.817391210576588
Object in Road,Chair,run_3,13,191467,0.65,1.8447678579046969,10.806547106369727,chair,29.516823649406433,0,0,0,0,0,0,0,0,0,1.6736728412070079e-06,5.1100494601996616e-05,1.2532183291114052e-06,0.9999459981918335,5.999781608581543,go_fast,go_fast,False,0.75,0.0,-0.4410000145435333,49.60285186767578,0.21791096031665802,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,16.378693582454837
Object in Road,Chair,run_3,14,191468,0.7000000000000001,2.2017819998975448,7.758297491356338,chair,29.41525161266327,0,32,0,0,0,0,0,0,0,1.0817625479830895e-06,2.964071973110549e-05,1.0892919135585544e-06,0.9999681711196899,5.999871730804443,go_fast,go_fast,False,0.75,0.0,-0.4399999976158142,49.495521545410156,0.7806090116500854,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,13.84686585578162
Object in Road,Chair,run_3,15,191469,0.75,2.5099369904755577,6.9719696387733086,chair,29.299721598625183,11,0,0,41,0,0,0,0,0,1.3013157058594516e-06,4.736352639156394e-05,1.1072238521592226e-06,0.9999501705169678,5.9997992515563965,go_fast,go_fast,False,0.75,0.0,-0.43799999356269836,49.35858917236328,1.6455273628234863,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,12.311384739331446
Object in Road,Chair,run_3,16,191470,0.8,2.7922052552008525,5.811785290483781,chair,29.17138946056366,19,0,0,28,0,0,0,0,0,2.62061780631484e-06,7.752525561954826e-05,1.9772633095271885e-06,0.9999178647994995,5.999668121337891,go_fast,go_fast,False,0.75,0.0,-0.4309999942779541,49.18449020385742,2.680511713027954,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,11.10665519483651
Object in Road,Chair,run_3,17,191471,0.8500000000000001,3.074556479273177,5.792888127818359,chair,29.030407786369324,0,0,0,0,0,0,0,0,0,2.231207417935366e-06,7.762427412671968e-05,3.7615573091898113e-06,0.9999164342880249,5.999664783477783,go_fast,go_fast,False,0.75,0.0,-0.4309999942779541,48.96788787841797,3.8146305084228516,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,10.115121467117026
Object in Road,Chair,run_3,18,191472,0.9,3.3387875411996224,5.446952576674701,chair,28.87754714488983,21,12,0,6,0,0,0,0,0,2.4201178803195944e-06,4.824153074878268e-05,2.9528248433052795e-06,0.9999463558197021,5.999783515930176,go_fast,go_fast,False,0.75,0.0,-0.4300000071525574,48.703765869140625,5.032272815704346,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,9.339316458246314
Object in Road,Chair,run_3,19,191473,0.9500000000000001,3.5937345487113297,5.366424310422692,chair,28.713669657707214,2,5,0,43,0,0,0,0,0,3.863201527565252e-06,6.372718053171411e-05,3.1999679777072743e-06,0.9999291896820068,5.999711990356445,go_fast,go_fast,False,0.75,0.0,-0.4169999957084656,48.38621139526367,6.3318963050842285,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,8.714805234447702
Object in Road,Chair,run_3,20,191474,1.0,3.838695793288291,5.087940414264924,chair,28.539435267448425,0,0,0,9,0,0,0,0,0,6.552087143063545e-06,7.150960300350562e-05,1.829221560001315e-06,0.999920129776001,5.999669075012207,go_fast,go_fast,False,0.75,0.0,-0.41600000858306885,48.01350784301758,7.6807780265808105,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,8.178942290291836
Object in Road,Chair,run_3,21,191475,1.05,4.0762259824997935,5.1322086304947065,chair,28.35570228099823,0,14,0,0,0,0,0,0,0,4.251588961778907e-06,6.217896589078009e-05,2.5404883672308642e-06,0.9999309778213501,5.999718189239502,go_fast,go_fast,False,0.75,0.0,-0.4099999964237213,47.57940673828125,9.087986946105957,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,7.744933557400455
Object in Road,Chair,run_3,22,191476,1.1,4.308272426722018,5.062846896880966,chair,28.163214564323425,0,8,0,0,0,0,0,0,0,1.6991417624012684e-06,3.6912126233801246e-05,1.7231150195584632e-06,0.9999597072601318,5.999837398529053,go_fast,go_fast,False,0.75,0.0,-0.41100001335144043,47.07979202270508,10.544687271118164,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,7.37206494029872
Object in Road,Chair,run_3,23,191477,1.1500000000000001,4.532764694627783,5.1317641488719365,chair,27.962969660758972,0,0,0,47,0,0,0,0,0,1.0266294339089654e-06,1.2865322787547484e-05,1.5278800447049434e-06,0.999984622001648,5.999938011169434,go_fast,go_fast,False,0.75,0.0,-0.3919999897480011,46.50851058959961,12.052777290344238,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,7.069621826624175
Object in Road,Chair,run_3,24,191478,1.2000000000000002,4.75971471301514,4.968762221841589,chair,27.755158305168152,14,0,0,52,0,0,0,0,0,2.3187013198366913e-07,5.76546017327928e-06,1.8443234921505791e-06,0.9999921321868896,5.999969959259033,go_fast,go_fast,False,0.75,0.0,-0.37599998712539673,45.87078094482422,13.569340705871582,LANEFOLLOW,none,obstacle_detected,False,go,False,,False,6.776229480967543
